"data_hora","idade","genero","periodo","indice_aprendizado","aspecto","disciplinas","avaliacao","tipo","comp_cursadas","mat_cursadas","prat_cursadas"
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"prob_tec","comp",1,"dificuldade",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"prob_tec","prat",1,"dificuldade",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"comunic_prej","mat",1,"dificuldade",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"comunic_prej","comp",1,"dificuldade",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"comunic_prej","prat",1,"dificuldade",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"prob_ger_temp","mat",1,"dificuldade",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"prob_ger_temp","comp",1,"dificuldade",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"prob_ger_temp","prat",1,"dificuldade",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"falta_contato","mat",1,"dificuldade",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"falta_contato","comp",1,"dificuldade",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"falta_contato","prat",1,"dificuldade",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"amb_nao_prod","mat",1,"dificuldade",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"amb_nao_prod","comp",1,"dificuldade",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"amb_nao_prod","prat",1,"dificuldade",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"flex_horario","mat",2,"positivo",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"flex_horario","comp",2,"positivo",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"flex_horario","prat",2,"positivo",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"estrut_clara","mat",2,"positivo",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"estrut_clara","comp",2,"positivo",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"estrut_clara","prat",2,"positivo",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"ritmo_proprio","mat",2,"positivo",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"ritmo_proprio","comp",2,"positivo",1,1,1
"2021/08/10 1:37:39 PM GMT-3",21,"Feminino","2018.1",10,"ritmo_proprio","prat",2,"positivo",1,1,1
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"prob_tec","mat",2,"dificuldade",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"prob_tec","comp",2,"dificuldade",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"prob_tec","prat",1,"dificuldade",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"comunic_prej","mat",2,"dificuldade",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"comunic_prej","comp",2,"dificuldade",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"comunic_prej","prat",1,"dificuldade",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"prob_ger_temp","mat",4,"dificuldade",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"prob_ger_temp","comp",4,"dificuldade",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"prob_ger_temp","prat",1,"dificuldade",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"falta_contato","mat",3,"dificuldade",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"falta_contato","comp",3,"dificuldade",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"falta_contato","prat",1,"dificuldade",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"amb_nao_prod","mat",4,"dificuldade",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"amb_nao_prod","comp",4,"dificuldade",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"amb_nao_prod","prat",1,"dificuldade",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"flex_horario","mat",5,"positivo",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"flex_horario","comp",4,"positivo",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"flex_horario","prat",1,"positivo",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"estrut_clara","mat",3,"positivo",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"estrut_clara","comp",3,"positivo",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"estrut_clara","prat",1,"positivo",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"ritmo_proprio","mat",2,"positivo",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"ritmo_proprio","comp",2,"positivo",1,1,0
"2021/08/10 2:05:58 PM GMT-3",21,"Masculino","2018.1",3,"ritmo_proprio","prat",1,"positivo",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"prob_tec","mat",1,"dificuldade",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"prob_tec","comp",1,"dificuldade",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"prob_tec","prat",1,"dificuldade",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"comunic_prej","mat",5,"dificuldade",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"comunic_prej","comp",4,"dificuldade",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"comunic_prej","prat",1,"dificuldade",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"prob_ger_temp","mat",5,"dificuldade",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"prob_ger_temp","comp",5,"dificuldade",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"prob_ger_temp","prat",1,"dificuldade",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"falta_contato","mat",3,"dificuldade",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"falta_contato","comp",3,"dificuldade",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"falta_contato","prat",1,"dificuldade",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"amb_nao_prod","mat",5,"dificuldade",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"amb_nao_prod","comp",5,"dificuldade",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"amb_nao_prod","prat",1,"dificuldade",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"flex_horario","mat",5,"positivo",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"flex_horario","comp",5,"positivo",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"flex_horario","prat",1,"positivo",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"estrut_clara","mat",5,"positivo",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"estrut_clara","comp",5,"positivo",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"estrut_clara","prat",1,"positivo",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"ritmo_proprio","mat",5,"positivo",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"ritmo_proprio","comp",5,"positivo",1,1,0
"2021/08/10 2:14:56 PM GMT-3",24,"Masculino","2018.1",3,"ritmo_proprio","prat",1,"positivo",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"prob_tec","mat",4,"dificuldade",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"prob_tec","comp",2,"dificuldade",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"prob_tec","prat",1,"dificuldade",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"comunic_prej","mat",4,"dificuldade",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"comunic_prej","comp",2,"dificuldade",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"comunic_prej","prat",1,"dificuldade",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"prob_ger_temp","mat",1,"dificuldade",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"prob_ger_temp","comp",1,"dificuldade",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"prob_ger_temp","prat",1,"dificuldade",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"falta_contato","mat",3,"dificuldade",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"falta_contato","comp",3,"dificuldade",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"falta_contato","prat",1,"dificuldade",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"amb_nao_prod","mat",5,"dificuldade",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"amb_nao_prod","comp",5,"dificuldade",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"amb_nao_prod","prat",1,"dificuldade",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"flex_horario","mat",5,"positivo",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"flex_horario","comp",5,"positivo",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"flex_horario","prat",1,"positivo",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"estrut_clara","mat",5,"positivo",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"estrut_clara","comp",5,"positivo",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"estrut_clara","prat",1,"positivo",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"ritmo_proprio","mat",5,"positivo",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"ritmo_proprio","comp",5,"positivo",1,1,0
"2021/08/10 2:33:49 PM GMT-3",19,"Masculino","2018.1",5,"ritmo_proprio","prat",1,"positivo",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"prob_tec","mat",1,"dificuldade",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"prob_tec","comp",1,"dificuldade",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"prob_tec","prat",1,"dificuldade",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"comunic_prej","mat",2,"dificuldade",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"comunic_prej","comp",2,"dificuldade",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"comunic_prej","prat",1,"dificuldade",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"prob_ger_temp","mat",1,"dificuldade",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"prob_ger_temp","comp",1,"dificuldade",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"prob_ger_temp","prat",1,"dificuldade",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"falta_contato","mat",1,"dificuldade",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"falta_contato","comp",1,"dificuldade",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"falta_contato","prat",1,"dificuldade",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"amb_nao_prod","mat",2,"dificuldade",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"amb_nao_prod","comp",2,"dificuldade",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"amb_nao_prod","prat",1,"dificuldade",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"flex_horario","mat",5,"positivo",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"flex_horario","comp",5,"positivo",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"flex_horario","prat",5,"positivo",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"estrut_clara","mat",3,"positivo",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"estrut_clara","comp",5,"positivo",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"estrut_clara","prat",5,"positivo",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"ritmo_proprio","mat",5,"positivo",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"ritmo_proprio","comp",5,"positivo",1,1,0
"2021/08/10 3:14:51 PM GMT-3",23,"Masculino","2017.1",9,"ritmo_proprio","prat",5,"positivo",1,1,0
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"prob_tec","mat",1,"dificuldade",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"prob_tec","comp",4,"dificuldade",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"prob_tec","prat",3,"dificuldade",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"comunic_prej","mat",3,"dificuldade",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"comunic_prej","comp",4,"dificuldade",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"comunic_prej","prat",4,"dificuldade",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"prob_ger_temp","mat",5,"dificuldade",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"prob_ger_temp","comp",5,"dificuldade",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"prob_ger_temp","prat",5,"dificuldade",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"falta_contato","mat",3,"dificuldade",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"falta_contato","comp",5,"dificuldade",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"falta_contato","prat",5,"dificuldade",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"amb_nao_prod","mat",2,"dificuldade",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"amb_nao_prod","comp",4,"dificuldade",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"amb_nao_prod","prat",4,"dificuldade",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"flex_horario","mat",5,"positivo",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"flex_horario","comp",5,"positivo",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"flex_horario","prat",5,"positivo",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"estrut_clara","mat",4,"positivo",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"estrut_clara","comp",3,"positivo",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"estrut_clara","prat",4,"positivo",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"ritmo_proprio","mat",2,"positivo",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"ritmo_proprio","comp",3,"positivo",1,1,1
"2021/08/10 3:21:43 PM GMT-3",23,"Masculino","2016.1",4,"ritmo_proprio","prat",3,"positivo",1,1,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"prob_tec","mat",1,"dificuldade",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"prob_tec","comp",3,"dificuldade",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"prob_tec","prat",2,"dificuldade",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"comunic_prej","mat",1,"dificuldade",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"comunic_prej","comp",3,"dificuldade",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"comunic_prej","prat",2,"dificuldade",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"prob_ger_temp","mat",1,"dificuldade",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"prob_ger_temp","comp",3,"dificuldade",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"prob_ger_temp","prat",1,"dificuldade",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"falta_contato","mat",1,"dificuldade",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"falta_contato","comp",3,"dificuldade",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"falta_contato","prat",3,"dificuldade",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"amb_nao_prod","mat",1,"dificuldade",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"amb_nao_prod","comp",4,"dificuldade",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"amb_nao_prod","prat",4,"dificuldade",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"flex_horario","mat",1,"positivo",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"flex_horario","comp",4,"positivo",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"flex_horario","prat",4,"positivo",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"estrut_clara","mat",1,"positivo",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"estrut_clara","comp",3,"positivo",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"estrut_clara","prat",3,"positivo",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"ritmo_proprio","mat",1,"positivo",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"ritmo_proprio","comp",3,"positivo",1,0,1
"2021/08/10 3:29:55 PM GMT-3",22,"Masculino","2017.2",8,"ritmo_proprio","prat",3,"positivo",1,0,1
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"prob_tec","mat",2,"dificuldade",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"prob_tec","comp",1,"dificuldade",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"prob_tec","prat",2,"dificuldade",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"comunic_prej","mat",3,"dificuldade",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"comunic_prej","comp",3,"dificuldade",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"comunic_prej","prat",3,"dificuldade",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"prob_ger_temp","mat",3,"dificuldade",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"prob_ger_temp","comp",4,"dificuldade",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"prob_ger_temp","prat",1,"dificuldade",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"falta_contato","mat",1,"dificuldade",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"falta_contato","comp",5,"dificuldade",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"falta_contato","prat",5,"dificuldade",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"amb_nao_prod","mat",5,"dificuldade",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"amb_nao_prod","comp",5,"dificuldade",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"amb_nao_prod","prat",5,"dificuldade",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"flex_horario","mat",5,"positivo",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"flex_horario","comp",5,"positivo",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"flex_horario","prat",5,"positivo",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"estrut_clara","mat",5,"positivo",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"estrut_clara","comp",5,"positivo",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"estrut_clara","prat",5,"positivo",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"ritmo_proprio","mat",5,"positivo",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"ritmo_proprio","comp",5,"positivo",1,0,0
"2021/08/10 3:30:54 PM GMT-3",23,"Masculino","2017.2",5,"ritmo_proprio","prat",5,"positivo",1,0,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"prob_tec","mat",1,"dificuldade",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"prob_tec","comp",1,"dificuldade",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"prob_tec","prat",1,"dificuldade",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"comunic_prej","mat",2,"dificuldade",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"comunic_prej","comp",2,"dificuldade",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"comunic_prej","prat",2,"dificuldade",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"prob_ger_temp","mat",5,"dificuldade",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"prob_ger_temp","comp",2,"dificuldade",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"prob_ger_temp","prat",2,"dificuldade",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"falta_contato","mat",5,"dificuldade",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"falta_contato","comp",5,"dificuldade",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"falta_contato","prat",5,"dificuldade",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"amb_nao_prod","mat",4,"dificuldade",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"amb_nao_prod","comp",4,"dificuldade",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"amb_nao_prod","prat",4,"dificuldade",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"flex_horario","mat",5,"positivo",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"flex_horario","comp",5,"positivo",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"flex_horario","prat",5,"positivo",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"estrut_clara","mat",5,"positivo",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"estrut_clara","comp",5,"positivo",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"estrut_clara","prat",5,"positivo",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"ritmo_proprio","mat",5,"positivo",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"ritmo_proprio","comp",5,"positivo",1,1,0
"2021/08/10 3:51:33 PM GMT-3",22,"Masculino","2018.2",7,"ritmo_proprio","prat",5,"positivo",1,1,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"prob_tec","mat",1,"dificuldade",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"prob_tec","comp",1,"dificuldade",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"prob_tec","prat",1,"dificuldade",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"comunic_prej","mat",1,"dificuldade",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"comunic_prej","comp",1,"dificuldade",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"comunic_prej","prat",1,"dificuldade",1,0,0
"2021/08/10 3:54:48 PM GMT-3",23,"Masculino","2017.2",5,"prob_ger_temp","mat",1,"dificuldade",1,0,0
